id,link_info(json格式[{"navids":"id;id";"directions":"dir;dir"},{"navids":"id;id";"directions":"dir;dir"}]),额外信息(json格式[{"id-name-alias-dir":"id;name;alias;dir";"url":"sogouurl"};{"id-name-alias-dir":"id;name;alias;dir";"url":"sogouurl"}])
132102,[{"navids":"95252668;95252520;95252516";"directions":"3;2;3"};{"navids":"95252518;95252522;95252670";"directions":"2;2;2"}],[{"id-name-alias-dir":"95252520;福诏高速公路;S35|广桥3号左幅1号桥;2";"url":"http://map.sogou.com/#c=13202809;2893132;16&tip=匹配点距离6.607609325163544;1.3202809535703268E7;2893132.9119602796;事件点132102-S35|S35线沈海复线;1.3202916524865039E7;2893033.2568986733"};{"id-name-alias-dir":"95252522;福诏高速公路;S35|广桥3号右幅1号桥;2";"url":"http://map.sogou.com/#c=13202794;2893117;16&tip=匹配点距离32.34689670519926;1.320279404859777E7;2893117.348678941;事件点132102-S35|S35线沈海复线;1.3202916524865039E7;2893033.2568986733"}]
154077,[{"navids":"49316118;49316122;49316126;49316130;49316129";"directions":"3;3;3;3;2"};{"navids":"12511921;12511922";"directions":"2;2"}],[{"id-name-alias-dir":"49316129;沈海高速公路;罗长高速公路|G15;2";"url":"http://map.sogou.com/#c=13300912;3029177;16&tip=匹配点距离29.22117466614785;1.3300912376599185E7;3029177.5156271625;事件点154077-G15|沈海高速;1.3301513219678901E7;3031549.800030007"};{"id-name-alias-dir":"12511921;沈海高速公路;罗长高速公路|G15;2";"url":"http://map.sogou.com/#c=13301207;3030926;16&tip=匹配点距离43.8928600442167;1.3301207528759236E7;3030926.8289771643;事件点154077-G15|沈海高速;1.3301513219678901E7;3031549.800030007"}]
153780,[{"navids":"95252569;95252663;95252662";"directions":"3;2;3"};{"navids":"95252664;95252665;95252572";"directions":"2;2;2"}],[{"id-name-alias-dir":"95252663;福诏高速公路;S35;2";"url":"http://map.sogou.com/#c=13194564;2882574;16&tip=匹配点距离15.658649075723645;1.3194564160114018E7;2882574.0099940677;事件点153780-S35|S35线沈海复线;1.3194554040999241E7;2882555.2771886038"};{"id-name-alias-dir":"95252665;福诏高速公路;S35;2";"url":"http://map.sogou.com/#c=13194572;2882608;16&tip=匹配点距离46.683926557049226;1.31945724651799E7;2882608.55324349;事件点153780-S35|S35线沈海复线;1.3194554040999241E7;2882555.2771886038"}]
153142,[{"navids":"14726825;14726826;14726824;12836345;12836205;12836346;12836347;12836199;12836350;14726827;14726828;12836355;12836173";"directions":"2;2;2;2;2;2;2;2;2;2;2;2;2"};{"navids":"12836175;12836357;12836356;12836352;12836201;12836200;12836203;12836349;12836348;12836342;12836278";"directions":"3;3;3;3;2;3;3;3;3;3;3"}],[{"id-name-alias-dir":"12836199;宁上高速公路;G1514|界溪2号隧道;2";"url":"http://map.sogou.com/#c=13201655;3153196;16&tip=匹配点距离7.9783862306299795;1.3201655317448908E7;3153196.696426091;事件点153142-G1514|宁上高速;1.3201450943184106E7;3153406.626541171"};{"id-name-alias-dir":"12836201;宁上高速公路;G1514|界溪2号隧道;2";"url":"http://map.sogou.com/#c=13201672;3153217;16&tip=匹配点距离27.609623475952837;1.3201672044597052E7;3153217.4841410303;事件点153142-G1514|宁上高速;1.3201450943184106E7;3153406.626541171"}]
154235,[{"navids":"49316128;49316124;49316120;1997147";"directions":"2;2;2;2"};{"navids":"14726728;14726727;1997166;49316118;49316122;49316126";"directions":"3;3;3;2;3;3"}],[{"id-name-alias-dir":"49316120;沈海高速公路;罗长高速公路|G15;2";"url":"http://map.sogou.com/#c=13300964;3024724;16&tip=匹配点距离4.583626412608;1.3300964275990274E7;3024724.847961392;事件点154235-G15|沈海高速;1.3301290237728037E7;3024241.9828245766"};{"id-name-alias-dir":"49316118;沈海高速公路;罗长高速公路|G15;2";"url":"http://map.sogou.com/#c=13300977;3024731;16&tip=匹配点距离19.190685143582883;1.3300977924675902E7;3024731.550250792;事件点154235-G15|沈海高速;1.3301290237728037E7;3024241.9828245766"}]
133398,[{"navids":"87823440;87823436;87823433;87823432";"directions":"3;2;3;3"};{"navids":"87823431;87823434;87823438;87823442";"directions":"2;2;2;2"}],[{"id-name-alias-dir":"87823436;福诏高速公路;S35;2";"url":"http://map.sogou.com/#c=13263480;2969729;16&tip=匹配点距离1.5213097947973204;1.3263480200644888E7;2969729.3477224745;事件点133398-S35|S35线沈海复线;1.3264095394922355E7;2969861.7372221677"};{"id-name-alias-dir":"87823438;福诏高速公路;S35;2";"url":"http://map.sogou.com/#c=13263499;2969700;16&tip=匹配点距离30.505021493721777;1.3263499982821688E7;2969700.6113292454;事件点133398-S35|S35线沈海复线;1.3264095394922355E7;2969861.7372221677"}]
154237,[{"navids":"14726947;14726948;85404136;85404139;85404143";"directions":"2;2;2;2;2"};{"navids":"85404141;85404137;85404133;85404129";"directions":"3;2;3;3"}],[{"id-name-alias-dir":"85404136;长深高速公路;G25;2";"url":"http://map.sogou.com/#c=13213476;3146803;16&tip=匹配点距离6.809550547510916;1.3213476235738197E7;3146803.9624280967;事件点154237-G25|长深高速;1.3213458197339395E7;3146820.3044706373"};{"id-name-alias-dir":"85404137;长深高速公路;G25;2";"url":"http://map.sogou.com/#c=13213406;3146816;16&tip=匹配点距离24.149946721891112;1.32134065253262E7;3146816.671923185;事件点154237-G25|长深高速;1.3213458197339395E7;3146820.3044706373"}]
153940,[{"navids":"14943129;14943121;14943118;14943119;14943101";"directions":"2;2;2;2;2"};{"navids":"14943102;14943110;14943111;14943122";"directions":"2;2;2;2"}],[{"id-name-alias-dir":"14943119;福诏高速公路;S35;2";"url":"http://map.sogou.com/#c=13072854;2792350;16&tip=匹配点距离22.52368315779304;1.307285451918226E7;2792350.0796246487;事件点153940-S35|褔诏高速;1.3072599759711115E7;2792010.377843187"};{"id-name-alias-dir":"14943110;福诏高速公路;S35;2";"url":"http://map.sogou.com/#c=13072861;2792319;16&tip=匹配点距离49.19658254569098;1.3072861817729907E7;2792319.7613249035;事件点153940-S35|褔诏高速;1.3072599759711115E7;2792010.377843187"}]
154238,[{"navids":"744456;744470;744471;744469;745845;745846;744466;745847";"directions":"2;2;2;2;2;2;2;2"};{"navids":"744464;744465;744467;49383512;49383511;745844;745843;744455";"directions":"3;3;2;3;3;3;3;3"}],[{"id-name-alias-dir":"745846;莆永高速公路;S10;2";"url":"http://map.sogou.com/#c=13007530;2840129;16&tip=匹配点距离13.049440704458936;1.3007530445825703E7;2840129.516408567;事件点154238-S12|莆永高速;1.3007537132517328E7;2840124.1208749106"};{"id-name-alias-dir":"744467;莆永高速公路;S10;2";"url":"http://map.sogou.com/#c=13007492;2840127;16&tip=匹配点距离46.84224089762176;1.3007492512507034E7;2840127.32710298;事件点154238-S12|莆永高速;1.3007537132517328E7;2840124.1208749106"}]
154239,[{"navids":"49383509;49383510;744462;744461;744459";"directions":"2;2;2;2;2"};{"navids":"744458;744460;744463";"directions":"3;2;3"}],[{"id-name-alias-dir":"744461;莆永高速公路;白土岩隧道|S10;2";"url":"http://map.sogou.com/#c=13006861;2842987;16&tip=匹配点距离177.23723445771603;1.3006861661509488E7;2842987.541886188;事件点154239-S12|莆永高速;1.300709112356366E7;2842148.4649118865"};{"id-name-alias-dir":"744460;莆永高速公路;白土岩隧道|S10;2";"url":"http://map.sogou.com/#c=13006816;2842970;16&tip=匹配点距离231.32877719324443;1.3006816685503976E7;2842970.603433207;事件点154239-S12|莆永高速;1.300709112356366E7;2842148.4649118865"}]
