spider_oid,spider_fststake,spider_lststake,spider_direction,spider_dist,spider_postdate,spider_ref,START_TIME,END_TIME,spider_status,fake_dist,fake_direction,event_type,reason,event_source,start_time,end_time,loc_name,cycle,begin_end,ref_point,ref_point_type,description,is_sure,speed,available,occupy,weather,city,link_info
S337-71K-61K,61K,71K,上行,10.0,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-08-08 14:40:18,2016-11-30 18:00:00,,,,,2,江苏省交通运输厅,1470638418000,1480500000000,龙铜线|S337,,,"118.733181,31.758604",1,"因养护施工,龙铜线[S337],上行[铜井镇方向],61K至71K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年08月08日,预计恢复时间2016年11月30日 18时。",1,,,,-1,,
S223-32138K-28K,28K,32.138K,双向,4.137999999999998,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-08-08 08:41:59,2016-11-30 23:45:00,,,,,2,江苏省交通运输厅,1470616919000,1480520700000,如渡线|S223,,,"121.139427,32.230774",1,"因养护施工,如渡线[S223],双向,28K至32.138K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年08月08日,预计恢复时间2016年11月30日 23时。",1,,,,-1,,
S247-28K-282K,28K,28.2K,上行,0.1999999999999993,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-08-08 08:00:00,2016-08-18 08:00:00,,,,,2,江苏省交通运输厅,1470614400000,1471478400000,淮六线|S247,,,"118.866433,32.304452",1,"因养护施工,淮六线[S247],上行[东坝头方向],28K至28.2K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年08月08日,预计恢复时间2016年08月18日 08时。",1,,,,-1,,
S237-28K-,28K,,上行,-1,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-08-08 08:00:00,2016-08-18 08:00:00,,,,,2,江苏省交通运输厅,1470614400000,1471478400000,淮江线|S237,,,"119.192468,33.404894",1,"因养护施工,淮江线[S237],上行[新336方向],28K处,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年08月08日,预计恢复时间2016年08月18日 08时。",1,,,,-1,,
S247-28K-282K,28K,28.2K,上行,0.1999999999999993,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-08-08 08:00:00,2016-08-19 08:00:00,,,,,2,江苏省交通运输厅,1470614400000,1471564800000,淮六线|S247,,,"118.866433,32.304452",1,"因养护施工,淮六线[S247],上行[东坝头方向],28K至28.2K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年08月08日,预计恢复时间2016年08月19日 08时。",1,,,,-1,,
G204-597K-5955K,595.5K,597K,上行,1.5,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-08-05 18:00:00,2016-08-19 10:00:00,,,,,2,江苏省交通运输厅,1470391200000,1471572000000,烟沪线|G204,,,"119.824949,33.84099",1,"因养护施工,烟沪线[G204],上行[太仓市方向],595.5K至597K,目前阻断,采取中断单向交通的措施,请选择其它线路绕行。开始时间2016年08月05日,预计恢复时间2016年08月19日 10时。",1,,,,-1,,
S334-753K-751K,75.1K,75.3K,下行,0.20000000000000284,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-08-05 08:00:00,2016-08-23 15:00:00,,,,,2,江苏省交通运输厅,1470355200000,1471935600000,如皋泰线|S334,,,"120.644808,32.345259",1,"因养护施工,如皋泰线[S334],下行[大豫镇方向],75.1K至75.3K,目前行驶缓慢,采取限速行驶的措施,请谨慎驾驶。开始时间2016年08月05日,预计恢复时间2016年08月23日 15时。",1,,,,-1,,
G310-25197K-25195K,251.95K,251.97K,下行,0.020000000000010232,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-08-05 08:00:00,2016-09-15 23:59:59,,,,,2,江苏省交通运输厅,1470355200000,1473955199000,连天线|G310,,,"117.087964,34.275866",1,"因养护施工,连天线[G310],下行[荷花街大松树方向],251.95K至251.97K,目前阻断,采取借道行驶的措施,请谨慎驾驶。开始时间2016年08月05日,预计恢复时间2016年09月15日 23时。",1,,,,-1,,
G104-1245498K-1245148K,1245.148K,1245.498K,上行,0.3500000000001364,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-08-03 10:26:40,2016-12-31 17:00:00,,,,,2,江苏省交通运输厅,1470191200000,1483174800000,京福线|G104,,,"119.463832,31.407204",1,"因养护施工,京福线[G104],上行[宜兴方向],1245.148K至1245.498K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年08月03日,预计恢复时间2016年12月31日 17时。",1,,,,-1,,
K258-K212-G40,K212+415,K212+415,双向,0.0,2016-08-03 11:05:36,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-08-03 10:00:00,2016-11-20 18:00:00,,,,,2,江苏省交通运输厅,1470189600000,1479636000000,G40K212至K258|,,,"120.458303,32.135407",1,宁通高速广九段路面养护维修工程施工，包括裂缝处治、原路面铣刨并重铺路面、以及标线等附属工程的施工和缺陷修复，以及为实施以上永久工程而必须的临时工程的施工，计划工期为8月1日至11月20日，具体里程为G40：K212+415至KK259+716。 施工期间将根据施工要求拟采取半幅封闭半幅借道通行及单车道封闭同向单车道通行两种方案。 1、半幅封闭半幅借道通行：该方案适用于整体罩面施工路段，根据现场中央分隔带开口设置情况，2个分隔带开口之间长度作为1个自然段，计划将2个自然段作为1个封闭作业路段，1个封闭作业路段长度约2—4公里左右，一次滚动式封闭作业。施工期间，单向全封闭施工，另一侧车辆双向通行。 2、单车道封闭同向单车道通行、该方案适用于广陵出入口和九华枢纽出入口。按照实际需要封闭行车道或超车道，封闭作业长度一般不大于2公里。 具体通行方案届时将根据施工要求另行实时上报。,1,,,,-1,,
S122-65668K-60K,60K,65.668K,双向,5.668000000000006,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-08-03 00:00:00,2016-08-20 23:45:00,,,,,2,江苏省交通运输厅,1470153600000,1471707900000,宁小线|S122,,,"119.476577,31.976686",1,"因养护施工,宁小线[S122],双向,60K至65.668K,目前行驶缓慢,采取限速行驶的措施,请谨慎驾驶。开始时间2016年08月03日,预计恢复时间2016年08月20日 23时。",1,,,,-1,,
S357-765K-2708K,7.65K,27.08K,双向,19.43,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-08-02 16:14:51,2016-09-02 17:00:00,,,,,2,江苏省交通运输厅,1470125691000,1472806800000,张丹线|S357,,,"-1,-1",1,"因养护施工,张丹线[S357],双向,7.65K至27.08K,目前行驶缓慢,采取半幅封闭施工半幅通行的措施,请谨慎驾驶。开始时间2016年08月02日,预计恢复时间2016年09月02日 17时。",1,,,,-1,,
S240-3923K-2468K,24.68K,39.23K,双向,14.549999999999997,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-08-02 15:37:26,2016-08-31 18:00:00,,,,,2,江苏省交通运输厅,1470123446000,1472637600000,金宜线|S240,,,"119.718667,31.519671",1,"因养护施工,金宜线[S240],双向,24.68K至39.23K,目前行驶缓慢,采取局部封闭的措施,请谨慎驾驶。开始时间2016年08月02日,预计恢复时间2016年08月31日 18时。",1,,,,-1,,
K203-K110-G2513,K194+260,K194+560,下行,0.30000000000001137,2016-08-02 09:48:24,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-08-02 09:20:00,2016-08-31 18:00:00,,,,,2,江苏省交通运输厅,1470100800000,1472637600000,G2513K110至K203|,,,"117.406531,34.132647",1,施工计划：8月2日9时20分至8月31日18时，G2513徐淮高速淮安往徐州方向K194+260至K194+560路段半幅封闭施工，在对面徐州往淮方向道路进行借道行驶。,1,,,,-1,,
G2513-19456K-19426K,194.26K,194.56K,下行,0.30000000000001137,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-08-02 09:20:00,2016-08-31 18:00:00,,,,,2,江苏省交通运输厅,1470100800000,1472637600000,淮徐高速|G2513,,,"117.406531,34.132647",1,"因养护施工,淮徐高速[G2513],下行[楚州马甸方向],194.26K至194.56K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年08月02日,预计恢复时间2016年08月31日 18时。",1,,,,-1,,
S226-167K-1648K,164.8K,167K,下行,2.1999999999999886,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-08-02 06:00:00,2016-09-30 12:00:00,,,,,2,江苏省交通运输厅,1470088800000,1475208000000,陈李线|S226,,,"120.427142,33.250663",1,"因养护施工,陈李线[S226],下行[陈港方向],164.8K至167K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年08月02日,预计恢复时间2016年09月30日 12时。",1,,,,-1,,
S223-27061K-26555K,26.555K,27.061K,双向,0.5060000000000002,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-08-01 16:53:27,2017-11-30 00:00:00,,,,,2,江苏省交通运输厅,1470041607000,1511971200000,如渡线|S223,,,"121.153393,32.257601",1,"因养护施工,如渡线[S223],双向,26.555K至27.061K,目前行驶缓慢,采取半幅封闭及限速的措施,请谨慎驾驶。开始时间2016年08月01日,预计恢复时间2017年11月30日 00时。",1,,,,-1,,
G104-769K-768K,768K,769K,双向,1.0,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-08-01 10:00:00,2016-12-31 10:00:00,,,,,2,江苏省交通运输厅,1470016800000,1483149600000,京福线|G104,,,"117.272076,34.321434",1,"因振动异常,京福线[G104],双向,768K至769K,目前行驶缓慢,采取限速行驶的措施,请谨慎驾驶。开始时间2016年08月01日,预计恢复时间2016年12月31日 10时。",1,,,,-1,,
G312-14622K-1385K,138.5K,146.22K,下行,7.719999999999999,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-08-01 09:00:00,2016-08-26 12:00:00,,,,,2,江苏省交通运输厅,1470013200000,1472184000000,沪霍线|G312,,,"120.346042,31.613851",1,"因养护施工,沪霍线[G312],下行[昆山花桥镇方向],138.5K至146.22K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年08月01日,预计恢复时间2016年08月26日 12时。",1,,,,-1,,
G30-126K-,126K,,双向,-1,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-08-01 07:30:00,2016-09-09 12:00:00,,,,,2,江苏省交通运输厅,1470007800000,1473393600000,连霍高速|G30,,,"118.251503,34.332105",1,"因养护施工,连霍高速[G30],双向,126K处,目前行驶缓慢,采取新沂西出口超宽车道称重系统施工改造的措施,请谨慎驾驶。开始时间2016年08月01日,预计恢复时间2016年09月09日 12时。",1,,,,-1,,
S264-13369K-114K,114K,133.69K,双向,19.689999999999998,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-08-01 07:00:00,2016-09-30 17:00:00,,,,,2,江苏省交通运输厅,1470006000000,1475226000000,东大线|S264,,,"-1,-1",1,"因养护施工,东大线[S264],双向,114K至133.69K,目前阻断,采取中断双向交通的措施,请选择其它线路绕行。开始时间2016年08月01日,预计恢复时间2016年09月30日 17时。",1,,,,-1,,
S264-13369K-114K,114K,133.69K,双向,19.689999999999998,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-08-01 07:00:00,2016-09-30 17:00:00,,,,,2,江苏省交通运输厅,1470006000000,1475226000000,东大线|S264,,,"-1,-1",1,"因养护施工,东大线[S264],双向,114K至133.69K,目前阻断,采取中断双向交通的措施,请选择其它线路绕行。开始时间2016年08月01日,预计恢复时间2016年09月30日 17时。",1,,,,-1,,
S264-13369K-114K,114K,133.69K,双向,19.689999999999998,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-08-01 07:00:00,2016-09-30 17:00:00,,,,,2,江苏省交通运输厅,1470006000000,1475226000000,东大线|S264,,,"-1,-1",1,"因养护施工,东大线[S264],双向,114K至133.69K,目前阻断,采取中断双向交通的措施,请选择其它线路绕行。开始时间2016年08月01日,预计恢复时间2016年09月30日 17时。",1,,,,-1,,
G15-843K-843844K,843K,843.844K,上行,0.8440000000000509,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-29 16:45:00,2016-09-30 00:00:00,,,,,2,江苏省交通运输厅,1469781900000,1475164800000,沈海高速|G15,,,"-1,-1",1,"因养护施工,沈海高速[G15],上行[江苏上海交界新浏河方向],843K至843.844K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年07月29日,预计恢复时间2016年09月30日 00时。",1,,,,-1,,
K843-K760-G15,K760,K843,上行,,2016-07-29 17:05:02,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-29 16:45:00,2016-09-30 00:00:00,,,,,2,江苏省交通运输厅,1469781900000,1475164800000,G15K760至K843|,,,"-1,-1",1,古泊河大桥施工，往北车辆借道至往南车道通行。,1,,,,-1,,
G2501-92K-90K,90K,92K,上行,2.0,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-29 08:43:06,2016-08-18 21:15:00,,,,,2,江苏省交通运输厅,1469752986000,1471526100000,南京绕城高速|G2501,,,"118.71349,31.902042",1,"因养护施工,南京绕城高速[G2501],上行[程桥枢纽方向],90K至92K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年07月29日,预计恢复时间2016年08月18日 21时。",1,,,,-1,,
S336-4765K-204K,20.4K,47.65K,上行,27.25,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-28 14:47:44,2016-11-10 23:45:00,,,,,2,江苏省交通运输厅,1469688464000,1478792700000,海通都线|S336,,,"121.604464,31.828511",1,"因养护施工,海通都线[S336],上行[张纲立交方向],20.4K至47.65K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年07月28日,预计恢复时间2016年11月10日 23时。",1,,,,-1,,
S58-383K-362K,36.2K,38.3K,下行,2.0999999999999943,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-28 09:36:00,2016-09-14 23:59:00,,,,,2,江苏省交通运输厅,1469669760000,1473868740000,沪常高速|S58,,,"120.693544,31.220016",1,"因养护施工,沪常高速[S58],下行[千灯方向],36.2K至38.3K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年07月28日,预计恢复时间2016年09月14日 23时。",1,,,,-1,,
S58-K055-K000,K000,K055,上行,,2016-07-28 09:54:38,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-28 09:36:00,2016-09-14 23:59:00,,,,,2,江苏省交通运输厅,1469669760000,1473868740000,S58K000至K055|,,,"120.693544,31.220016",1,绿化移除、管线迁移、标志标牌、桥梁上下部结构施工，占据第一、二行车道。,1,,,,-1,,
G327-9K-7K,7K,9K,上行,2.0,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-27 18:02:47,2016-12-20 23:30:00,,,,,2,江苏省交通运输厅,1469613767000,1482247800000,连荷线|G327,,,"119.185685,34.637472",1,"因养护施工,连荷线[G327],上行[姚朱范方向],7K至9K,目前行驶缓慢,采取中断单向交通的措施,请谨慎驾驶。开始时间2016年07月27日,预计恢复时间2016年12月20日 23时。",1,,,,-1,,
K1694-K1644-G25,K1644,K1694,双向,,2016-07-27 10:37:52,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-27 10:30:00,2016-11-24 10:00:00,,,,,2,江苏省交通运输厅,1469586600000,1479952800000,G25K1644至K1694|,,,"119.153328,34.750125",1,宋庄入口引道开始施工，禁止车辆从宋庄入口上高速，出口车辆可以通行。宋庄入口因施工关闭至2016年11月24日,1,,,,-1,,
G25-1680K-,1680K,,双向,-1,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-27 10:30:00,2016-11-24 10:00:00,,,,,2,江苏省交通运输厅,1469586600000,1479952800000,长深高速|G25,,,"119.153328,34.750125",1,"因养护施工,长深高速[G25],双向,1680K处,目前阻断,采取中断单向交通的措施,请选择其它线路绕行。开始时间2016年07月27日,预计恢复时间2016年11月24日 10时。",1,,,,-1,,
G328-2736K-2729K,272.9K,273.6K,上行,0.7000000000000455,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-25 11:40:29,2016-08-31 01:30:00,,,,,2,江苏省交通运输厅,1469418029000,1472578200000,宁海线|G328,,,"-1,-1",1,"因养护施工,宁海线[G328],上行[新街口方向],272.9K至273.6K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年07月25日,预计恢复时间2016年08月31日 01时。",1,,,,-1,,
G328-2736K-2729K,272.9K,273.6K,上行,0.7000000000000455,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-25 11:40:29,2016-08-31 01:30:00,,,,,2,江苏省交通运输厅,1469418029000,1472578200000,宁海线|G328,,,"-1,-1",1,"因养护施工,宁海线[G328],上行[新街口方向],272.9K至273.6K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年07月25日,预计恢复时间2016年08月31日 01时。",1,,,,-1,,
G15-908407K-,908.407K,,双向,-1,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-23 00:00:00,2016-11-30 23:59:00,,,,,2,江苏省交通运输厅,1469203200000,1480521540000,沈海高速|G15,,,"119.75792,34.110985",1,"因养护施工,沈海高速[G15],双向,908.407K处,目前行驶缓慢,采取六套收费站入口超宽车道扩建的措施,请谨慎驾驶。开始时间2016年07月23日,预计恢复时间2016年11月30日 23时。",1,,,,-1,,
S49-1597K-1568K,159.7K,156.8K,上行,2.8999999999999773,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-21 11:00:00,2016-09-01 17:00:00,,,,,2,江苏省交通运输厅,1469070000000,1472720400000,新扬高速|S49,,,"118.365848,33.121493",1,"因养护施工,新扬高速[S49],上行[盱眙县黄花塘镇方向],159.7K至156.8K,目前行驶缓慢,采取借道行驶的措施,请谨慎驾驶。开始时间2016年07月21日,预计恢复时间2016年09月01日 17时。",1,,,,-1,,
S49-K203-K0,K159+700,K156+800,上行,2.8999999999999773,2016-07-21 11:28:17,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-21 11:00:00,2016-09-01 17:00:00,,,,,2,江苏省交通运输厅,1469070000000,1472720400000,S49K0至K203|,,,"118.365848,33.121493",1,施工计划：7月22日9时至9月1日17时，新扬高速扬州至新沂方向K159+700至K156+800路段半幅封闭施工，在对面道路进行借道行驶。,1,,,,-1,,
S49-1641K-1635K,164.1K,163.5K,上行,0.5999999999999943,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-21 10:50:00,2016-09-01 17:00:00,,,,,2,江苏省交通运输厅,1469069400000,1472720400000,新扬高速|S49,,,"118.413043,33.091537",1,"因养护施工,新扬高速[S49],上行[盱眙县黄花塘镇方向],164.1K至163.5K,目前行驶缓慢,采取限速行驶的措施,请谨慎驾驶。开始时间2016年07月21日,预计恢复时间2016年09月01日 17时。",1,,,,-1,,
S49-K203-K0,K164+100,K164+100,上行,0.0,2016-07-21 11:18:05,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-21 10:50:00,2016-09-01 17:00:00,,,,,2,江苏省交通运输厅,1469069400000,1472720400000,S49K0至K203|,,,"118.413043,33.091537",1,施工计划：7月22日9时至9月1日17时，新扬高速扬州至新沂方向K164+100至k163+500路段半幅封闭施工，车辆需从明祖陵服务区通行。,1,,,,-1,,
S325-8944K-0K,0K,8.944K,双向,8.944,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-20 08:00:00,2017-09-30 08:00:00,,,,,2,江苏省交通运输厅,1468972800000,1506729600000,淮宿线|S325,,,"119.01689,33.676363",1,"因养护施工,淮宿线[S325],双向,0K至8.944K,目前阻断,采取中断双向交通的措施,请选择其它线路绕行。开始时间2016年07月20日,预计恢复时间2017年09月30日 08时。",1,,,,-1,,
S325-8944K-0K,0K,8.944K,双向,8.944,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-20 08:00:00,2016-09-30 08:00:00,,,,,2,江苏省交通运输厅,1468972800000,1475193600000,淮宿线|S325,,,"119.01689,33.676363",1,"因养护施工,淮宿线[S325],双向,0K至8.944K,目前阻断,采取中断双向交通的措施,请选择其它线路绕行。开始时间2016年07月20日,预计恢复时间2016年09月30日 08时。",1,,,,-1,,
S237-3122K-2498K,24.98K,31.22K,双向,6.239999999999998,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-20 08:00:00,2016-09-30 08:00:00,,,,,2,江苏省交通运输厅,1468972800000,1475193600000,淮江线|S237,,,"119.193005,33.404191",1,"因养护施工,淮江线[S237],双向,24.98K至31.22K,目前阻断,采取借道行驶的措施,请选择其它线路绕行。开始时间2016年07月20日,预计恢复时间2016年09月30日 08时。",1,,,,-1,,
S325-8944K-0K,0K,8.944K,双向,8.944,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-20 08:00:00,2016-09-30 08:00:00,,,,,2,江苏省交通运输厅,1468972800000,1475193600000,淮宿线|S325,,,"119.01689,33.676363",1,"因养护施工,淮宿线[S325],双向,0K至8.944K,目前阻断,采取中断双向交通的措施,请选择其它线路绕行。开始时间2016年07月20日,预计恢复时间2016年09月30日 08时。",1,,,,-1,,
S232-01K-,0.1K,,下行,-1,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-19 09:00:00,2016-08-19 18:00:00,,,,,2,江苏省交通运输厅,1468890000000,1471600800000,泰漕线|S232,,,"120.015263,32.240025",1,"因养护施工,泰漕线[S232],下行[前进村方向],0.1K处,目前阻断,采取中断单向交通的措施,请选择其它线路绕行。开始时间2016年07月19日,预计恢复时间2016年08月19日 18时。",1,,,,-1,,
G40-155433K-,155.433K,,双向,-1,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-19 08:30:00,2016-09-18 16:30:00,,,,,2,江苏省交通运输厅,1468888200000,1474187400000,沪陕高速|G40,,,"121.166826,31.932121",1,"因养护施工,沪陕高速[G40],双向,155.433K处,目前行驶缓慢,采取关闭收费站入口超宽车道的措施,请谨慎驾驶。开始时间2016年07月19日,预计恢复时间2016年09月18日 16时。",1,,,,-1,,
K174-K104-G40,K104,K174,上行,,2016-07-18 14:33:51,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-19 08:30:00,2016-09-18 16:30:00,,,,,1,江苏省交通运输厅,1468888200000,1474187400000,G40K104至K174|,,,"121.166826,31.932121",1,因海门收费站收费大棚扩建工程，关闭收费站入口超宽车道。,1,,,,-1,,
S414-8K-178K,8K,17.8K,双向,9.8,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-19 00:00:00,2016-11-25 00:00:00,,,,,2,江苏省交通运输厅,1468857600000,1480003200000,西泾线|S414,,,"-1,-1",1,"因养护施工,西泾线[S414],双向,8K至17.8K,目前阻断,采取中断双向交通的措施,请选择其它线路绕行。开始时间2016年07月19日,预计恢复时间2016年11月25日 00时。",1,,,,-1,,
S414-8K-178K,8K,17.8K,双向,9.8,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-19 00:00:00,2016-11-25 00:00:00,,,,,2,江苏省交通运输厅,1468857600000,1480003200000,西泾线|S414,,,"-1,-1",1,"因养护施工,西泾线[S414],双向,8K至17.8K,目前阻断,采取中断双向交通的措施,请选择其它线路绕行。开始时间2016年07月19日,预计恢复时间2016年11月25日 00时。",1,,,,-1,,
S414-8K-178K,8K,17.8K,双向,9.8,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-19 00:00:00,2016-11-25 00:00:00,,,,,2,江苏省交通运输厅,1468857600000,1480003200000,西泾线|S414,,,"-1,-1",1,"因养护施工,西泾线[S414],双向,8K至17.8K,目前阻断,采取中断双向交通的措施,请选择其它线路绕行。开始时间2016年07月19日,预计恢复时间2016年11月25日 00时。",1,,,,-1,,
S414-8K-178K,8K,17.8K,双向,9.8,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-19 00:00:00,2016-11-25 00:00:00,,,,,2,江苏省交通运输厅,1468857600000,1480003200000,西泾线|S414,,,"-1,-1",1,"因养护施工,西泾线[S414],双向,8K至17.8K,目前阻断,采取中断双向交通的措施,请选择其它线路绕行。开始时间2016年07月19日,预计恢复时间2016年11月25日 00时。",1,,,,-1,,
G42-212K-211K,211K,212K,双向,1.0,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-18 10:30:00,2017-01-01 00:00:00,,,,,2,江苏省交通运输厅,1468809000000,1483200000000,沪蓉高速|G42,,,"119.637061,32.018513",1,"因养护施工,沪蓉高速[G42],双向,211K至212K,目前行驶缓慢,采取限速行驶的措施,请谨慎驾驶。开始时间2016年07月18日,预计恢复时间2017年01月01日 00时。",1,,,,-1,,
K284-K194-G42,K212,K211,双向,1.0,2016-07-18 10:48:17,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-18 10:30:00,2017-01-01 00:00:00,,,,,2,江苏省交通运输厅,1468809000000,1483200000000,G42K194至K284|,,,"119.637061,32.018513",1,G42 K212~K211 (镇江段、双向) 跨线桥施工，目前南幅占用1车道，北幅占用1、2车道， 预计2017.1.1结束。,1,,,,-1,,
G42-212K-211K,211K,212K,双向,1.0,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-18 10:30:00,2017-01-01 00:00:00,,,,,2,江苏省交通运输厅,1468809000000,1483200000000,沪蓉高速|G42,,,"119.637061,32.018513",1,"因养护施工,沪蓉高速[G42],双向,211K至212K,目前行驶缓慢,采取限速行驶的措施,请谨慎驾驶。开始时间2016年07月18日,预计恢复时间2017年01月01日 00时。",1,,,,-1,,
S331-191K-187K,187K,191K,双向,4.0,null,http://218.2.208.140:8091/JSWeb/servlet/custService?key=getLUWSJSSB&traffictype=,2016-07-18 08:00:00,2016-10-30 18:00:00,,,,,2,江苏省交通运输厅,1468800000000,1477821600000,丹宝明线|S331,,,"119.056512,33.003879",1,"因养护施工,丹宝明线[S331],双向,187K至191K,目前阻断,采取借道行驶的措施,请选择其它线路绕行。开始时间2016年07月18日,预计恢复时间2016年10月30日 18时。",1,,,,-1,,
