spider_oid,spider_fststake,spider_lststake,spider_direction,spider_dist,spider_postdate,spider_ref,START_TIME,END_TIME,spider_status,fake_dist,fake_direction,event_type,reason,event_source,start_time,end_time,loc_name,cycle,begin_end,ref_point,ref_point_type,description,is_sure,speed,available,occupy,weather,city,link_info,eventid,deleted
134501,K31,K31,南安北收费站-亭川枢纽,0.0,2016-08-05 07:58:14,14,2016-08-06 15:08:11,,,,,,2,福建高速公路,1470467291000,0,G72|泉南高速,,,"118.405 ,25.0392",4,G72线泉南高速泉州段泉州往三明方向K31处（过南安北收费站约2公里），正在养护施工，占用慢车道、紧急停车带，目前该路段超车道、主车道可正常通行，请途经车辆谨慎驾驶。,0,,,,,,,,
134522,K87+800,K86+900,顺昌收费站-峡阳收费站,900.0,2016-08-05 11:31:09,14,2016-08-05 11:29:10,,,,,,2,福建高速公路,1470367750000,0,S10|宁光高速,,,"117.867 ,26.7716",4,S10线宁光高速延平段顺昌往南平方向K87+800-K86+900处（距延平峡阳收费站约5公里），正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
134583,K28+600,K28+600,马尾枢纽-福州东快安收费站,0.0,2016-08-06 06:30:13,14,2016-08-06 06:28:01,,,,,,2,福建高速公路,1470436081000,0,S1531|福州机场高速,,,"119.473 ,25.9955",4,S1531线福州机场高速机场往福州东方向K28+600处（距福州东收费站约4公里）正在养护施工，占用应急车道，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
134585,K30,K30,永泰葛岭收费站-永泰东收费站,0.0,2016-08-06 07:09:06,14,2016-08-06 07:06:25,,,,,,2,福建高速公路,1470438385000,0,S35|福诏高速,,,"119.012 ,25.8656",4,S35线福诏高速漳州段漳州往广东方向K30处（宝丰隧道，过三平收费所约2公里）正在养护施工，占用超车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
134588,K99,K98,和溪收费站-金山收费站,1000.0,2016-08-06 07:23:11,14,2016-08-06 15:26:38,,,,,,2,福建高速公路,1470468398000,0,G76|厦蓉高速,,,"117.285 ,24.8196",4,"G76线厦蓉高速漳州段龙岩往漳州方向K99至K98处(后眷隧道,距金山收费所约8公里)正在养护施工，占用主车道，道路通行比较缓慢，请途经车辆谨慎驾驶，提前减速。",0,,,,,,,,
134591,K2298,K2296,厦门枢纽-同安收费站,2000.0,2016-08-06 07:45:39,14,2016-08-06 07:43:21,,,,,,2,福建高速公路,1470440601000,0,G15|沈海高速,,,"118.129 ,24.67",4,G15线沈海高速泉厦厦门段厦门往福州方向K2298--K2296处（距同安收费站约1公里）正在养护施工，布控第一车道，目前道路可正常通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
134592,K2295,K2296,翔安收费站-同安收费站,1000.0,2016-08-06 07:45:39,14,2016-08-06 07:42:43,,,,,,2,福建高速公路,1470440563000,0,G15|沈海高速,,,"118.157 ,24.6793",4,G15线沈海高速泉厦厦门段福州往厦门方向K2295--K2296处（距同安收费站约2公里）正在养护施工，布控第一车道，目前道路可正常通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
134594,K40,K45,永泰东收费站-永泰西收费站,5000.0,2016-08-06 07:53:58,14,2016-08-06 07:51:23,,,,,,2,福建高速公路,1470441083000,0,S35|S35线沈海复线,,,"118.923 ,25.8458",4,S35线沈海复线福永段福州往永泰、仙游方向K40（距永泰西收费所约100米）—K45（过永泰西收费所约5公里）正在养护施工，占用应急车道，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
134596,K98,K99,金山收费站-和溪收费站,1000.0,2016-08-06 08:02:04,14,2016-08-06 07:59:32,,,,,,2,福建高速公路,1470441572000,0,G76|厦蓉高速,,,"117.292 ,24.8128",4,"G76线厦蓉高速漳州段漳州往龙岩方向K98至K99处(后眷隧道,过金山收费所约8公里)正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。",0,,,,,,,,
134600,K13,K14,龙海港尾收费站-漳州招银港收费站,1000.0,2016-08-06 08:20:23,14,2016-08-06 15:28:04,,,,,,2,福建高速公路,1470468484000,0,S1591|招银港高速,,,"117.984 ,24.3569",4,S1591线招银港高速漳州往厦漳大桥方向K13至K14处（碑仔头隧道，过港尾收费所约1公里）正在养护施工，占用第三车道，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
134603,K12,K12,泉州南收费站-泉州西收费站,0.0,2016-08-06 08:32:38,14,2016-08-06 14:25:54,,,,,,2,福建高速公路,1470464754000,0,G72|泉南高速,,,"118.508 ,24.9166",4,G72线泉南高速泉州段泉州往三明方向K12处（过泉州西收费站约500米），正在养护施工，占用超车道，目前该路段慢车道、主车道可正常通行，请途经车辆谨慎驾驶。,0,,,,,,,,
134605,K15,K15,漳州南收费站-龙海东泗收费站,0.0,2016-08-06 08:56:46,14,2016-08-06 08:54:56,,,,,,2,福建高速公路,1470444896000,0,S1525|,,,"117.735 ,24.369",4,S1525线漳州南连接线南靖往龙海方向K15处（大山隧道，距东泗收费所约1公里）正在养护施工，占用超车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
134610,K1875,K1875,太姥山收费站-八尺门收费站,0.0,2016-08-06 09:51:46,14,2016-08-06 09:48:24,,,,,,2,福建高速公路,1470448104000,0,G15|沈海高速,,,"120.245 ,27.1722",4,G15线沈海高速福鼎段宁德往福鼎方向K1875处（过太姥山收费站约8公里，吉坑隧道内）正在养护施工，占用超车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
134611,K2238+730,K2238+730,泉州收费站-池店收费站,0.0,2016-08-06 09:57:44,14,2016-08-06 09:55:13,,,,,,2,福建高速公路,1470448513000,0,G15|沈海高速,,,"118.615 ,24.8888",4,G15线沈海高速泉厦泉厦段福州往厦门方向K2238+730处（距池店收费站约5公里）因养护施工，布控应急车道，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
134614,K144,K149,龙岩收费站-龙门枢纽,5000.0,2016-08-06 20:18:04,14,2016-08-06 15:44:47,,,,,,2,福建高速公路,1470469487000,0,G76|厦蓉高速,,,"117.013 ,25.0751",4,G76线厦蓉高速漳龙路段龙岩往长汀方向K144-K149（过龙岩所4公里）正在养护施工，由于施工需要实行改道，龙岩往长汀方向K144-K149路段道路封闭，长汀往龙岩方向K144-K149路段道路双向通行，预计9月29日解除。,0,,,,,,,,
134617,K68,K67,南靖丰田收费站-天宝枢纽,1000.0,2016-08-06 11:18:57,14,2016-08-06 15:18:01,,,,,,2,福建高速公路,1470467881000,0,G76|厦蓉高速,,,"117.494 ,24.6409",4,G76线厦蓉高速漳州段龙岩往漳州方向K68至K67处（风霜岭隧道，过南靖丰田收费所约5公里）正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
150011,K1844,K1836,洋里收费站-东桥收费站,8000.0,2016-08-06 20:18:13,14,2016-08-06 16:30:28,,,,,,2,福建高速公路,1470472228000,0,G3|京台高速,,,"118.943 ,26.3603",4,G3线京台高速福州段福州往建瓯方向K1844（距东桥收费站约3公里）——BK1836（过东桥收费站约4公里）处正在养护施工，占用超车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
150112,K2038+200,K2038+200,连江收费站-洋门枢纽,0.0,2016-08-08 06:19:19,14,2016-08-08 06:16:33,,,,,,2,福建高速公路,1470608193000,0,G15|沈海高速,,,"119.547 ,26.2581",4,G15线沈海高速罗长段福州往宁德方向K2038+200处（过连江收费站约4公里）正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
150116,K1839,K1835,东桥收费站-宁德古田收费站,4000.0,2016-08-08 07:49:21,14,2016-08-08 07:50:06,,,,,,2,福建高速公路,1470613806000,0,G3|京台高速,,,"118.873 ,26.4063",4,G3线京台高速福州段福州往宁德方向K1839—K1835（过闽清东桥收费站约1公里）正在养护施工，占用超车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
150155,K52,K52,安溪龙门收费站-官桥分叉,0.0,2016-08-08 14:53:56,14,2016-08-08 14:52:35,,,,,,2,福建高速公路,1470639155000,0,S30厦沙高速泉州段厦门往安溪方向K52处（厦门往龙桥服务区方向匝道，过安溪龙门收费站约7公里），发生交通事故，事故占用右边车道及部分左边车道，目前道路通行缓慢，请途经车辆注意绕行。。|,,,"118.065 ,25.0071",4,S30厦沙高速泉州段厦门往安溪方向K52处（厦门往龙桥服务区方向匝道，过安溪龙门收费站约7公里），发生交通事故，事故占用右边车道及部分左边车道，目前道路通行缓慢，请途经车辆注意绕行。。,0,,,,,,,,
150187,K51,K59,永泰西收费站-永泰梧桐收费站,8000.0,2016-08-09 07:01:58,14,2016-08-09 07:04:51,,,,,,2,福建高速公路,1470697491000,0,S35|S35线沈海复线,,,"118.851 ,25.7739",4,S35线沈海复线福永段福州往仙游方向K51（过永泰西收费所约10公里）—K59（距梧桐收费所约0.5公里）正在养护施工，占用应急车道，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
150193,K30,K30,永泰葛岭收费站-永泰东收费站,0.0,2016-08-09 07:22:36,14,2016-08-09 07:24:31,,,,,,2,福建高速公路,1470698671000,0,S35|福诏高速,,,"119.012 ,25.8656",4,S35线福诏高速漳州段漳州往诏安方向K30处（宝丰隧道，过三平收费所约2公里）正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
150218,K299+300,K300,高陂收费站-上北枢纽,700.0,2016-08-09 10:18:44,14,2016-08-09 10:20:45,,,,,,2,福建高速公路,1470709245000,0,S12|莆永高速,,,"116.89 ,24.9299",4,"S12线莆永高速永定段龙岩往永定方向K299+300-K300处（距坎市服务区约1公里）正在养护施工，占用超车道，该路段目前单车道通行，请途经车辆谨慎驾驶,提前减速。",0,,,,,,,,
150253,K2325+430,K2325+430,福井分叉-海沧枢纽,0.0,2016-08-09 17:04:10,14,2016-08-09 17:03:04,,,,,,2,福建高速公路,1470733384000,0,G15|沈海高速,,,"117.901 ,24.5455",4,G15线沈海高速厦漳漳州段漳州往厦门方向K2325+430处（过漳州收费所约13公里）正在养护施工，占用第三车道及紧急停车带，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
150315,K301+300,K302+500,高陂收费站-上北枢纽,1200.0,2016-08-11 17:31:26,14,2016-08-10 11:13:53,,,,,,2,福建高速公路,1470798833000,0,S12|莆永高速,,,"116.883 ,24.9134",4,S12线莆永高速永定段龙岩往永定方向K301+300—K302+500处（过坎市服务区约1公里）正在进行养护施工，占用超车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
150382,K30,K30,永泰东收费站-永泰葛岭收费站,0.0,2016-08-11 17:31:27,14,2016-08-11 09:17:05,,,,,,2,福建高速公路,1470878225000,0,S35|福诏高速,,,"119.012 ,25.8654",4,S35线福诏高速漳州段诏安往漳州方向K30处（宝丰隧道，距三平收费所约2公里）正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
150398,K248+600,K255+500,泰宁收费站-寨下收费站,6900.0,2016-08-11 17:31:27,14,2016-08-11 10:30:56,,,,,,2,福建高速公路,1470882656000,0,S0311|浦建高速,,,"117.114 ,26.938",4,S0311线浦建高速泰宁段泰宁往建宁方向K248+600-K255+500（泰宁隧道内，距寨下收费站约9公里）正在养护施工，占用超车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
150410,K67,K67,天宝枢纽-南靖丰田收费站,0.0,2016-08-11 17:31:27,14,2016-08-11 11:37:03,,,,,,2,福建高速公路,1470886623000,0,G76|厦蓉高速,,,"117.504 ,24.6397",4,G76线厦蓉高速漳州段漳州往龙岩方向K67处(风霜岭隧道，距南靖丰田收费所约5公里)正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
150427,K32,K31+500,永泰东收费站-永泰葛岭收费站,500.0,2016-08-11 17:31:29,14,2016-08-11 14:45:48,,,,,,2,福建高速公路,1470897948000,0,S35|S35线沈海复线,,,"118.995 ,25.857",4,S35线沈海复线福永段梧桐往福州方向K32—K31+500处（过永泰东收费所约0.5公里、永泰东互通）正在养护施工，占用应急车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
150435,K103+800,K103+650,王大厝枢纽-周宁收费站,150.0,2016-08-11 17:31:28,14,2016-08-11 15:20:21,,,,,,2,福建高速公路,1470900021000,0,G1514|宁上高速,,,"119.05 ,27.1583",4,G1514线宁上高速政和段政和往屏南方向K103+800-K103+650处（过杨源收费站约5公里），正在养护施工，占用超车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
150445,K1945+600,K1945+150,湾坞枢纽-盐田收费站,450.0,2016-08-11 17:31:26,14,2016-08-11 17:01:13,,,,,,2,福建高速公路,1470906073000,0,G15|沈海高速,,,"119.798 ,26.8415",4,G15线沈海高速宁德段宁德往福鼎方向K1945+600至K1945+150处（过福安服务区约1公里）正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
150447,K1791+142,K1791+142,迪口收费站-小桥收费站,0.0,2016-08-11 17:57:54,14,2016-08-11 17:55:06,,,,,,2,福建高速公路,1470909306000,0,G3|京台高速,,,"118.417 ,26.8174",4,G3线京台高速建瓯段福州往建瓯方向K1791+142处（过古田凤都约6公里，黄坑隧道内），正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
150451,K83+800,K83+800,华安收费站-漳平南收费站,0.0,2016-08-11 18:42:11,14,2016-08-11 18:40:43,,,,,,2,福建高速公路,1470912043000,0,S7211|永漳高速,,,"117.502 ,25.1324",4,S7211线永漳高速漳州段漳州往永安方向K83+800至83+700处（过华安收费所约15公里）在养护施工，占用紧急停车道，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
150453,K1712+450,K1712+650,徐墩收费站-建瓯枢纽,200.0,2016-08-11 18:53:45,14,2016-08-11 18:58:42,,,,,,2,福建高速公路,1470913122000,0,G3|京台高速,,,"118.248 ,27.1403",4,G3线京台高速建瓯段建瓯往南平方向K1712+450-K1712+650处（过徐墩收费站约7公里），正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
150501,K117+800,K117+800,洛江北收费站-仙游龙华收费站,0.0,2016-08-12 07:44:10,14,2016-08-12 07:49:02,,,,,,2,福建高速公路,1470959342000,0,S35|S35线沈海复线,,,"118.597 ,25.2398",4,S35线沈海复线泉州段泉州往莆田方向122+600—K117+800处(白石格隧道内、过洛江北收费站约7公里)，正在养护施工，占用主、超车道，该路段目前单车道通行，请途经车辆谨慎驾驶。,0,,,,,,,,
150506,K2347+930,K2347+930,海澄分叉-紫泥收费站,0.0,2016-08-12 08:14:46,14,2016-08-12 08:13:34,,,,,,2,福建高速公路,1470960814000,0,G15E|,,,"117.853 ,24.3834",4,G15E线沈海高速东并行线广东往厦门方向K2347+930处(距紫泥收费所约11公里)正在养护施工，占用第三车道和紧急停车带，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
150510,K2292+200,K2292+400,同安收费站-翔安收费站,200.0,2016-08-12 08:51:40,14,2016-08-12 08:50:34,,,,,,2,福建高速公路,1470963034000,0,G15|沈海高速,,,"118.183 ,24.6866",4,G15线沈海高速泉厦厦门段厦门往泉州方向K2292+200--K2292+400处（过同安收费站约4公里）正在养护施工，布控第四、应急车道，目前道路可正常通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
150511,K62+300,K61+900,南靖丰田收费站-天宝枢纽,400.0,2016-08-12 09:04:55,14,2016-08-12 09:10:16,,,,,,2,福建高速公路,1470964216000,0,G76|厦蓉高速,,,"117.548 ,24.627",4,G76线厦蓉高速漳州段龙岩往漳州方向K62+300至K61+900处（过南靖丰田收费所约10公里）正在养护施工，占用超车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
150518,K4,6,祥谦收费站-联丰分叉,2000.0,2016-08-12 10:33:18,14,2016-08-12 10:15:41,,,,,,2,福建高速公路,1470968141000,0,S7021|,,,"119.325 ,25.8956",4,S7021线福州南连接线福州往泉州方向K4-6K（过详谦收费所约4公里）正在养护施工，占用应急车道，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
150521,K1661+500,K1662+900,五夫收费站-兴田枢纽,1400.0,2016-08-12 12:11:14,14,2016-08-12 12:16:54,,,,,,2,福建高速公路,1470975414000,0,G3|京台高速,,,"118.088 ,27.4993",4,G3线京台高速武夷山段武夷山往南平方向K1661+500-K1662+900处（过南台服务区约6公里），正在养护施工，A道封闭B道双向通行，该路段目前并道双向通行，道路通行比较缓慢，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
150608,K3142,K3142,朋口收费站-北村枢纽,0.0,2016-08-13 08:38:10,14,2016-08-13 08:36:35,,,,,,2,福建高速公路,1471048595000,0,G25|长深高速,,,"116.693 ,25.505",4,G25线长深高速连城段三明往梅州方向K3142处（过朋口收费站约4公里）正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
150647,K36+400,K36+400,白龙枢纽-闽侯收费站,0.0,2016-08-13 13:47:33,14,2016-08-18 07:29:38,,,,,,2,福建高速公路,1471476578000,0,G70|福银高速,,,"119.145 ,26.1051",4,G70线福银高速福州段福州往南平、三明方向K36+400（距闽侯收费所约4公里）正在养护施工，占用主车道和应急车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
150674,K1795+515,K1795+515,凤都收费站-迪口收费站,0.0,2016-08-14 15:39:44,14,2016-08-16 15:09:48,,,,,,2,福建高速公路,1471331388000,0,G3|京台高速,,,"118.616 ,26.6179",4,G3线京台高速宁德古田段福州往古田方向K1794+395M-K1794+525M、K1795+205M-K1795+515M处(过凤都互通约3公里处)正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
150746,K124,K125,和溪收费站-适中收费站,1000.0,2016-08-14 12:16:37,14,2016-08-24 08:47:52,,,,,,2,福建高速公路,1471999672000,0,由于处理G76|厦蓉高速,,,"117.117 ,24.946",4,由于处理G76线厦蓉高速漳龙段AK124发生的边坡溜方，K122-K125实行并道，A道封闭，B道双向通行，预计9月30日解除。请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
150751,K227+370,K227+370,翔安收费站-西锦枢纽,0.0,2016-08-14 12:17:20,14,2016-08-14 08:24:36,,,,,,2,福建高速公路,1471134276000,0,G15|沈海高速,,,"118.368 ,24.6952",4,G15线沈海高速泉厦泉州段厦门往泉州方向K227+370处（距水头收费站约12公里）正在养护施工，占用应急车道，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
150779,K164,K164,安溪枢纽-亭川枢纽,0.0,2016-08-14 15:20:39,14,2016-08-14 15:27:10,,,,,,2,福建高速公路,1471159630000,0,S35|S35线沈海复线,,,"118.282 ,25.0668",4,S35线沈海复线泉州段厦门往莆田方向K164—158处(石鼓山隧道内，过安溪东收费站约3公里)，正在养护施工，占用慢车道，该路段目前主、超车道可正常通行，请途经车辆谨慎驾驶。,0,,,,,,,,
150887,K100,K100,永春湖洋收费站-永春东收费站,0.0,2016-08-16 07:48:17,14,2016-08-16 07:48:24,,,,,,2,福建高速公路,1471304904000,0,S12|莆永高速,,,"118.37 ,25.3488",4,S12线莆永高速泉州段莆田往龙岩方向K100处(岭庵山隧道内，过湖洋收费站约6公里)，正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶。,0,,,,,,,,
150931,K2039,K2039,洋门枢纽-连江收费站,0.0,2016-08-16 14:26:46,14,2016-08-16 14:27:03,,,,,,2,福建高速公路,1471328823000,0,G15|沈海高速,,,"119.548 ,26.252",4,G15线沈海高速罗长段K2039(连江服务区内)因水管故障导致停水。现积极抢修中，恢复供水时间等待通知。,0,,,,,,,,
151003,k43.098,k72.842,白云山收费站-周宁收费站,-1.0,2016-08-17 17:08:18,http://appserver.fjgsgl.cn/NewFJGSWechatAPIServer/index.php/userautoserver/showtrafficinfo?tab=1,2016-08-17 17:06:25,,,,,,1,福建高速公路,1471424785000,0,G1514|宁上高速,,,"119.419 ,27.0319",4,G1514线宁上高速宁德段福安往周宁方向61K处（际溪隧道内，距周宁收费站约11公里），发生交通事故，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
151012,K27+350,K27+350,云埔枢纽-安溪龙门收费站,0.0,2016-08-17 21:55:29,14,2016-08-17 21:54:13,,,,,,2,福建高速公路,1471442053000,0,、S30厦沙高速厦门段厦门往安溪方向K27+350处（过凤南收费站约14公里）正在养护施工，占用第二、应急车道，请途经车辆谨慎驾驶，提前减速。|,,,"118.074 ,24.8072",4,、S30厦沙高速厦门段厦门往安溪方向K27+350处（过凤南收费站约14公里）正在养护施工，占用第二、应急车道，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
151021,K2255,K2256,晋江收费站-内坑枢纽,1000.0,2016-08-18 07:12:12,14,2016-08-18 07:13:06,,,,,,2,福建高速公路,1471475586000,0,G15|沈海高速,,,"118.496 ,24.7946",4,G15线沈海高速泉厦泉州段泉州往厦门方向K2255-K2256处（过晋江收费站约4公里）正在养护施工，占用第三、四车道，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
151024,K41,K35,永泰梧桐收费站-永泰西收费站,6000.0,2016-08-18 07:34:44,14,2016-08-18 07:33:03,,,,,,2,福建高速公路,1471476783000,0,S35|S35线沈海复线,,,"118.916 ,25.8403",4,S35线沈海复线福永段仙游往福州方向K41（距永泰西收费所约1公里）—K35（距永泰东收费所约4公里）正在养护施工，占用应急车道，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
151030,K209,K209,和平枢纽-溪南收费站,0.0,2016-08-18 07:48:13,14,2016-08-18 07:47:02,,,,,,2,福建高速公路,1471477622000,0,S12|莆永高速,,,"117.498 ,25.3418",4,S12线莆永高速漳平段永定往永春方向K209处（仁阁隧道内，过漳平收费站约10公里）正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
151035,K1889,K1889,柏洋收费站-牙城收费站,0.0,2016-08-18 08:15:58,14,2016-08-18 11:00:14,,,,,,2,福建高速公路,1471489214000,0,G15|沈海高速,,,"120.239 ,27.0571",4,G15线沈海高速福鼎段K1889公里处（柏洋收费站），正在养护施工，现实行交通管制：柏洋收费站入口禁止上高速。柏洋收费站上高速车辆改由太姥山收费站上高速，请途经车辆注意绕行。,0,,,,,,,,
151043,K2019,2021+200,丹阳收费站-水古收费站,2200.0,2016-08-18 08:25:43,14,2016-08-18 08:50:12,,,,,,2,福建高速公路,1471481412000,0,G15|沈海高速,,,"119.493 ,26.4129",4,G15线沈海高速罗长段福州往宁德方向K2019-2021+200处（过丹阳收费站约5公里）正在养护施工，占用超车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
151052,K181+867,K181+867,跃村枢纽-青州收费站,0.0,2016-08-18 09:02:29,14,2016-08-18 09:02:16,,,,,,2,福建高速公路,1471482136000,0,G70|福银高速,,,"118.103 ,26.5186",4,G70线福银高速延平段福州往南平方向K181+867处（过塔前服务区约11公里，跃村隧道内），正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
151088,K75,K74+800,金山收费站-南靖丰田收费站,200.0,2016-08-18 14:34:54,14,2016-08-18 14:37:21,,,,,,2,福建高速公路,1471502241000,0,G76|厦蓉高速,,,"117.439 ,24.6724",4,G76线厦蓉高速漳州段龙岩往漳州方向K75至K74+800处（距南靖丰田收费所约3公里）正在养护施工，占用紧急停车带，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
151098,K2333,K2333,漳州枢纽-福井分叉,0.0,2016-08-18 17:20:10,http://appserver.fjgsgl.cn/NewFJGSWechatAPIServer/index.php/userautoserver/showtrafficinfo?tab=1,2016-08-18 17:21:48,,,,,,1,福建高速公路,1471512108000,0,G15|沈海高速,,,"117.834 ,24.5152",4,G15线沈海高速厦漳漳州段漳州往厦门方向K2333处（过漳州收费所约5公里）发生交通事故，占用超车道及紧急停车带，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
151100,K2237,K2237,池店收费站-泉州收费站,0.0,2016-08-18 17:23:59,14,2016-08-18 17:25:33,,,,,,2,福建高速公路,1471512333000,0,G15|沈海高速,,,"118.624 ,24.9",4,G15线沈海高速泉厦泉州段厦门往福州方向K2237处（距泉州收费站约6公里，大坪山隧道货车车道）正在养护施工，布控货车车道，目前道路可正常通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
151104,K23,K23,长泰天柱山收费站-海沧枢纽,0.0,2016-08-18 18:31:19,http://appserver.fjgsgl.cn/NewFJGSWechatAPIServer/index.php/userautoserver/showtrafficinfo?tab=1,2016-08-18 18:32:49,,,,,,1,福建高速公路,1471516369000,0,G76|厦蓉高速,,,"117.873 ,24.5905",4,G76线厦蓉高速漳州段龙岩往厦门方向K23处（天成山隧道，过天柱山收费所约5公里）发生交通事故，占用第一车道，道路通行比较缓慢，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
151152,K295,K295,高陂收费站-上北枢纽,0.0,2016-08-19 09:49:20,14,2016-08-19 09:51:11,,,,,,2,福建高速公路,1471571471000,0,S12|莆永高速,,,"116.897 ,24.9678",4,S12线莆永高速永定段龙岩往永定方向K295处（高陂隧道内，过高陂所约4公里）正在进行养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
151153,K37,K37,长泰收费站-陈巷枢纽,0.0,2016-08-19 10:04:24,http://appserver.fjgsgl.cn/NewFJGSWechatAPIServer/index.php/userautoserver/showtrafficinfo?tab=1,2016-08-19 10:06:23,,,,,,1,福建高速公路,1471572383000,0,G76|厦蓉高速,,,"117.779 ,24.665",4,G76线厦蓉高速漳州段龙岩往厦门方向K37处（过长泰收费所约1公里）发生交通事故，占用第一车道，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
151183,K199+000,K201+000,邵武水北收费站-光泽收费站,2000.0,2016-08-19 17:05:34,14,2016-08-19 17:04:03,,,,,,2,福建高速公路,1471597443000,0,S10|宁光高速,,,"117.388 ,27.5354",4,S10线宁光高速光泽段邵武往光泽方向K199+000—K201+000处（距光泽收费站约500米），正在养护施工，占用超车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
151186,K1662+900,K1662+900,兴田枢纽-五夫收费站,0.0,2016-08-19 17:04:00,14,2016-08-19 17:02:26,,,,,,2,福建高速公路,1471597346000,0,G3|京台高速,,,"118.076 ,27.4917",4,G3线京台高速武夷山段武夷山往浦城方向K1662+900处（距南台服务区约7公里），正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
151231,K2385,K2385,赵家堡收费站-漳浦收费站,0.0,2016-08-20 08:13:13,14,2016-08-20 08:15:33,,,,,,2,福建高速公路,1471652133000,0,G15|沈海高速,,,"117.801 ,24.1515",4,G15线沈海高速漳诏段漳州往广东方向K2385（鼓志山隧道内，过赵家堡收费约7公里）正在养护施工，占用主车道，该路段目前单车道通，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,,
